book name,charts,macros,input,errors,boolean,dates,real,integer,string,blank,referenced,formula,errors,boolean,dates,real,integer,string,blank,referencing,referenced,sumif,countif,choose,hlookup,index,indirect,lookup,match,offset,if,Problem cells,Problem Book,
nov2003-printjournals#A86B6.xls,No,No,2370,0,0,0,0,69,2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
rdc022801.xls,No,No,2378,4,0,0,780,1264,330,0,663,141,2,0,0,110,29,0,0,141,82,0,0,0,0,0,0,0,0,0,0,0,No,different
DeVry%20title%20list.xls,No,No,2380,0,0,1,1,367,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
type.xls,No,No,2382,0,0,0,34,296,2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
rogue-umpqua_rac_titl#A8952.xls,No,No,2393,0,0,0,25,627,1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
iacncat.xls,No,No,2398,0,0,323,0,0,2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
CENTRAL%20SPRING%2003#A7F20.xls,No,No,2403,0,0,0,42,891,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
EAST%20SPRING%2003%20#A7F21.xls,No,No,2403,0,0,0,42,854,1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
GSB-Spring2002.xls,No,No,2410,0,0,0,825,793,792,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
2000_places_School.xls,No,No,2411,0,0,0,0,1661,750,0,1650,1375,0,0,0,1115,260,0,0,1375,0,0,0,0,0,0,0,0,0,0,0,0,No,different
database.xls.16,No,No,2411,0,0,26,15,27,2343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
siw27junebyfield.xls,No,No,2413,0,0,0,167,293,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
SpringerJournals2003.xls,No,No,2417,0,0,17,444,356,1600,0,403,405,0,0,0,0,405,0,0,405,403,0,0,0,0,0,0,0,0,0,0,0,No,different
art_a.xls.1,No,No,2417,0,0,0,688,274,1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
msalt-w2-sc-s.xls,No,No,2420,0,0,428,722,0,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Inventory.xls.6,No,No,2423,0,0,0,25,935,1463,0,19,12,0,0,0,1,11,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,No,different
may2003-printjournals#A86B5.xls,No,No,2426,0,0,0,0,71,2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
valiantinventory.xls,No,No,2426,0,0,0,0,1610,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Surname%20Database.xls,No,No,2429,0,0,0,0,88,2341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
abcpayplan.xls,No,No,2430,0,0,0,485,970,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
EI2000.xls,No,No,2431,0,0,0,346,346,1739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
1963437.xls,No,No,2432,0,0,0,2101,42,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
ODP_trivia.xls,No,No,2440,0,0,0,1467,830,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
bus1950public.xls,No,No,2444,0,0,7,239,1966,232,0,2032,720,0,0,0,261,234,225,0,640,196,0,0,0,0,0,0,0,0,0,177,0,No,different
bvpinumber2003.xls,No,No,2445,0,0,2,991,305,1147,0,10,4,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Sponsoredprograms.xls,No,No,2446,0,0,0,4,440,2002,0,479,208,0,0,0,38,170,0,0,176,110,0,0,0,0,0,0,0,0,0,0,0,No,different
11-22Hela_prog.xls,No,No,2450,0,0,30,366,352,1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Overzicht_doctoraten_#A86FD.xls,No,No,2453,0,0,330,0,0,2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
AnalogCourse2003alef.xls,No,No,2457,0,0,0,1,2399,57,0,2178,2240,0,0,0,394,1846,0,0,2239,2226,0,0,0,0,0,0,0,0,0,1605,0,No,different
SIS%20Repl%20Function#A7F80.xls,No,No,2459,0,0,0,0,0,2459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Lens%20Test%20History.xls,No,No,2467,0,0,283,1101,567,516,0,1331,3098,26,0,0,2700,351,0,21,3098,2255,0,0,0,0,0,0,0,0,0,241,0,No,different
28_all.xls,No,No,2476,0,0,0,639,931,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
July%20'03%20Events1.xls,No,No,2488,0,0,408,405,0,1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
2003FP785DZ.xls,No,No,2498,0,0,825,1395,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Grades.xls.9,No,No,2500,0,0,0,0,2249,251,0,811,467,0,0,0,233,234,0,0,467,466,0,0,0,0,0,0,0,0,0,0,0,No,different
trails_data_stds.xls,No,No,2501,0,0,0,0,80,2421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
03%20rTMS%20depressio#A84B4.xls,No,No,2504,0,0,21,229,480,1774,0,32,8,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,No,different
uncatsurveybak.xls,No,No,2514,0,0,0,11,10,2493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
homework.xls.2,No,No,2516,0,0,358,1649,499,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
epcdata2002.xls,No,No,2521,0,0,22,291,1568,640,0,812,581,0,0,0,306,275,0,0,559,206,0,0,0,0,0,0,0,0,0,0,0,No,different
2002-03yearendreport.xls,No,No,2522,0,0,0,1096,110,1316,0,98,18,4,0,0,0,14,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,No,different
Day4.xls,No,No,2535,0,0,119,130,151,2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,No,different
source.xls,No,No,2538,0,0,0,0,0,2538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
internet.xls,No,No,2541,0,0,2,752,1288,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Baza_sor.xls,No,No,2542,0,0,17,0,539,1986,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,different
yucca%20rock%20entry.xls,No,No,2543,0,0,185,678,534,1146,0,846,661,0,0,0,639,22,0,0,661,119,0,0,0,0,0,0,0,0,0,0,0,No,different
portfoliopi2003.xls,No,No,2547,0,0,2,1001,300,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
IUBIUPUIUA_1_YEAR_COMP.xls,No,No,2550,0,0,0,938,545,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
OPInventory.xls,No,No,2553,0,0,0,9,1664,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Electricity%20Meters%#A866E.xls,No,No,2559,0,0,0,327,316,1916,0,6,5,0,0,0,4,1,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,No,different
cw_ITALIA.xls,No,No,2563,0,0,1,180,645,1737,0,537,372,0,0,0,322,50,0,0,357,66,0,0,0,0,0,0,0,0,0,0,0,No,different
courseinventory030304by-qtr.xls,No,No,2571,0,0,1,0,762,1808,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,different
WTPCMPR3AppB.xls,No,No,2571,0,0,30,67,0,2474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
fullandposters.xls,No,No,2592,0,0,0,42,499,2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
InventoryCostumesProps.xls,No,No,2596,0,0,1,0,428,2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
cause_of_death.xls,No,No,2597,0,0,0,0,0,2597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
neue_icd_2004.xls,No,No,2601,0,0,0,0,0,2601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Liste%20theme.xls?actionr#A8B6E,No,No,2614,0,0,0,0,0,2614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Money_and_financial_markets.xls,No,Yes,2618,0,0,253,1675,228,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
g16fremsc02.xls,No,No,2625,0,0,0,0,2226,399,0,1113,747,0,0,0,372,375,0,0,747,373,0,0,0,0,0,0,0,0,0,0,0,No,different
usfr-namda-2003-07-07#A8C56.xls,No,Yes,2627,0,0,0,0,526,2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Gradebook_with_Portfolio.xls,No,No,2634,0,0,65,57,1012,1500,0,1550,2563,0,0,12,509,1067,975,0,643,502,0,20,0,0,0,0,0,0,0,20,0,No,different
Money_and_financial_mar#A7BDE.1,No,Yes,2635,0,0,252,1663,253,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
030320b.xls,No,No,2638,0,0,5,643,423,1567,0,327,12,0,0,0,2,10,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,No,different
00sumdat.xls,No,No,2646,0,0,20,605,1084,937,0,697,290,0,0,0,275,15,0,0,290,46,0,0,0,0,0,0,0,0,0,0,0,No,different
ChemicalsBC.xls,No,No,2646,0,0,0,0,588,2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
hmwk4_sol.xls,No,No,2657,0,0,1,456,1797,403,0,587,260,0,0,0,230,1,29,0,259,175,0,0,0,0,0,0,0,0,0,0,0,No,different
COE4.7.xls.9,No,No,2659,0,0,1,0,468,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
VASCUPP.xls,No,No,2660,0,0,568,0,0,2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
AGI_StatusSurveyK12Ea#A83C0.xls,No,No,2665,0,0,1,68,893,1703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Collected-Analysis0828.xls.1,No,No,2668,0,0,197,43,0,2428,0,50,50,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,No,different
COG_DP2.xls,No,No,2668,0,0,0,127,2399,142,0,2352,98,0,0,0,0,98,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,No,different
cds_fncl.xls,No,No,2674,0,0,0,0,2136,538,0,251,79,0,0,0,0,79,0,0,74,72,0,0,0,0,0,0,0,0,0,0,0,No,different
hw2.xls,No,No,2681,0,0,0,1942,728,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
OCD_Tech_Gap_2_1_(Abbrev).xls,No,Yes,2684,0,0,0,0,0,2684,0,39,90,0,0,0,0,90,0,0,90,66,0,0,0,0,0,0,0,0,0,78,7,No,different
listja.xls,No,No,2691,0,0,0,0,0,2691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Grades.xls.45,No,No,2697,0,0,0,247,2194,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Response_Disposition_#A8916.xls,No,No,2697,0,0,0,0,1060,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,No,different
historicalfinancial.xls,No,Yes,2700,0,0,0,1164,1127,409,0,76,211,0,0,0,74,137,0,0,79,67,0,0,0,0,0,0,0,0,0,0,0,No,different
Abstracts-IAHS0806.xls,No,No,2702,0,0,617,0,615,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
location.xls,No,No,2702,0,0,0,1314,0,1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Management__Plan_Sect#A8882.xls,No,No,2703,0,0,0,27,137,2539,0,81,84,0,0,0,4,5,75,0,80,0,0,0,0,0,0,0,0,0,0,0,0,No,different
FYR_2003_Prod_Excelsp#A8007.xls,No,Yes,2706,24,0,3,800,1371,508,0,16,6,0,0,0,0,6,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,No,different
151_005_instruments_v#A934B.xls,No,No,2706,0,0,0,2,332,2372,0,4,10,0,0,0,0,10,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,No,different
Latex%20Database.xls,No,No,2706,0,0,0,0,906,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
qual1_spec_all.xls,No,No,2712,0,0,67,818,1318,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
nj_rc03_layout.xls,No,No,2716,0,0,1,0,1140,1575,0,6,9,0,0,0,0,9,0,0,9,4,0,0,0,0,0,0,0,0,0,9,0,No,different
Property%20Database%202003.xls,No,No,2717,0,0,167,15,294,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
CIRP_Fed_DB-4-2002.xls.2,No,No,2721,0,0,0,1123,655,943,0,2670,8,0,0,0,7,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,No,different
fin_accounts.xls,No,No,2727,0,0,148,170,2064,345,0,1987,1027,0,0,0,120,907,0,0,877,888,0,0,0,0,0,0,0,0,0,0,0,No,different
JSC-Grants.xls,No,No,2729,0,0,605,0,604,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Cont_vs_Govt_Site_Rat#A83C8.xls,No,No,2732,0,0,0,2231,241,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
hw_1_1.reichwja.xl97.xls,No,No,2742,0,0,0,2137,102,503,0,1982,809,0,0,0,192,617,0,0,795,553,0,0,0,0,0,0,0,0,0,0,0,No,different
inventory(-$500).xls,No,No,2742,0,0,0,1,1786,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
QB2003Day1results.xls,No,No,2757,0,0,0,487,516,1754,0,316,158,0,0,0,158,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,No,different
2002lunwenqd.xls,No,No,2766,0,0,44,100,959,1663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
ProgramWorksheetWeb.xls,No,No,2767,0,0,0,250,242,2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,No,different
stat.abstract.XL.zip.xls,No,No,2789,0,0,0,1440,1153,196,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
acd-bib.xls,No,No,2794,0,0,0,0,0,2794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
LightingSurveyForm_Retrofit.xls,No,No,2804,0,0,0,28,909,1867,0,1,207,0,0,0,0,207,0,0,207,198,0,0,0,0,0,0,0,0,0,40,0,No,different
imports.xls,No,No,2806,0,0,2,0,0,2804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
jep.xls,No,No,2808,0,0,10,0,700,2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
ms2003ara.xls,No,Yes,2812,0,0,45,1265,464,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
CIP20-YearInventory.xls,No,No,2817,0,0,411,1,711,1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
NEW.xls,No,No,2827,0,0,401,253,876,1297,0,797,2626,0,0,0,198,2428,0,0,2626,2554,0,0,0,0,0,0,0,0,0,2535,0,No,different
mslist5.xls,No,No,2832,0,0,20,6,899,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
grades%20for%20posting.xls,No,No,2840,0,0,0,116,2578,146,0,0,8,0,0,0,2,6,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,No,different
Posted%20Grades%20CIS#A7BED.xls,No,No,2857,0,0,0,4,2648,205,0,2581,204,0,0,0,1,203,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,No,different
572.xls,No,No,2865,0,0,17,0,0,2848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Tree%20Farm%20Lease%2#A7F44.xls,No,No,2868,0,0,591,50,256,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
crscipmap.xls.9,No,No,2876,0,0,0,696,984,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Noise%20Database.xls,No,No,2877,0,0,0,491,679,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
FA12%20-%20related%20data.XLS,No,Yes,2880,0,0,0,169,0,2711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
resrec1215.xls,No,No,2882,0,0,0,0,1,2881,0,1,449,0,0,0,0,449,0,0,449,447,0,0,0,0,0,0,0,0,0,0,0,No,different
classint.xls,No,No,2884,0,0,0,877,72,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
prjlist%20feb04.xls,No,No,2891,0,0,1100,2,435,1354,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Textbook%20Price%20Li#A8AC5.XLS,No,No,2895,0,0,4,208,1472,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
engineering.xls,No,No,2897,0,0,0,301,1610,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
IEconAccepted.xls,No,No,2923,0,0,522,272,0,2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Hacker&AbersMacro.xls,No,Yes,2929,0,0,0,1385,571,973,0,713,289,0,0,0,171,117,1,0,280,73,0,0,0,0,0,0,0,0,0,0,0,No,different
AP%20Three-Year%20Stu#A8BB8.xls,No,No,2946,0,0,0,206,2552,188,0,315,64,0,0,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,No,different
grades.xls.48,No,No,2950,0,0,0,210,2583,157,0,2274,2274,0,0,0,437,1837,0,0,2274,2020,0,0,0,0,0,0,0,0,0,0,0,No,different
ST115.xls,No,No,2955,0,0,0,0,1521,1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
izvoz_uvoz_po_robama_eng.xls,No,No,2960,0,0,0,2422,220,318,0,198,194,0,0,0,0,0,167,27,194,0,0,0,0,0,0,0,0,0,0,194,0,No,different
Descrip%20of%20Mail%2#A7FDD.xls,No,No,2962,0,0,0,987,0,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
0511%20database%20for%20web.xls,No,No,2965,0,0,44,1203,30,1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
1028bgvpn.xls,No,No,2973,0,0,0,2,141,2830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,different
chemical_inventory_list.xls,No,No,2990,0,0,39,0,1,2950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Acronyms.xls.1,No,No,2991,0,0,0,0,996,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
04-05_proviso_list.xls,No,No,2992,0,0,260,1286,0,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
03%EC%A0%84%EB%B0%98%#A8B7D.xls,No,Yes,3010,0,0,0,131,1347,1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Concentration03212004.xls,No,No,3010,0,0,1,0,353,2656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
FinalSurveyData1.xls.2,No,No,3012,12,0,9,203,1797,991,0,204,208,0,0,0,7,201,0,0,208,100,0,0,0,0,0,0,0,0,0,0,0,No,different
Homework.xls.7,No,No,3016,0,0,96,180,394,2346,0,320,567,0,0,13,76,468,10,0,513,348,0,0,0,0,0,0,0,0,0,0,0,No,different
Metalib_aineistolista#A8500.xls,No,No,3035,0,0,0,0,0,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
jp.xls,No,No,3040,0,0,13,0,758,2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
masterlist.xls,No,No,3050,0,0,0,0,453,2597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
historypivot.xls,No,Yes,3054,0,0,0,57,729,2268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
nih02.xls,No,Yes,3060,0,0,1,0,783,2276,0,370,391,0,0,0,0,391,0,0,391,384,0,0,0,0,0,0,0,0,0,0,0,No,different
2001-2002DistrictSchool9-12.xls,No,No,3064,0,0,0,864,645,1555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
PregnancyDiet.XLS,No,Yes,3078,0,0,0,1369,109,1600,0,0,134,1,0,0,4,37,0,92,0,0,0,0,0,0,0,0,0,0,0,92,0,No,different
SPSS_Training_Schedul#A88EB.xls,No,No,3082,0,0,1490,0,745,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
2nd_tier_form.xls,No,No,3091,0,0,293,877,19,1902,0,19,16,3,0,0,0,13,0,0,16,13,0,0,0,0,0,0,0,0,0,0,0,No,different
GSFCInventoryofImpact#A7C5D.xls,No,No,3091,0,0,1,0,25,3065,0,41,876,0,0,0,0,876,0,0,876,864,0,0,0,0,0,0,0,0,0,0,0,No,different
00pf02ta.xls,No,No,3093,0,0,0,0,2037,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,different
212av9F2003.xls,No,No,3094,0,0,0,1090,1886,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
AP%20Table-Advanced%2#A8BB7.xls,No,No,3098,0,0,0,209,2695,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
14611835.xls,No,No,3099,0,0,0,1028,58,2013,0,22,11,0,0,0,9,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,No,different
NIH6.xls,No,No,3103,0,0,0,199,1170,1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
DDAA_HW.xls,No,No,3104,0,0,0,35,1527,1542,0,1137,515,0,0,0,21,494,0,0,515,375,0,0,0,0,0,0,0,0,0,0,0,No,different
Appendix11.xls,No,No,3121,0,0,0,0,0,3121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
p36.xls,No,No,3123,0,0,0,318,2758,47,0,2438,558,0,0,0,166,392,0,0,558,336,0,0,0,0,0,0,0,0,0,214,0,No,different
internet_access_2003.xls,No,No,3128,0,0,0,0,689,2439,0,652,19,0,0,0,17,2,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Class%20Data%20w02-2.xls,No,No,3136,0,0,2,146,2840,148,0,2783,672,0,0,2,361,241,68,0,550,551,0,0,0,0,0,0,0,0,0,0,0,No,different
bbc_fncl.xls,Yes,No,3136,0,0,0,65,2359,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
EC-CSESS.XLS,No,No,3139,0,0,313,0,312,2514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Electricity_stats_final.xls,No,No,3147,0,0,0,1162,1062,923,0,576,90,0,0,0,61,29,0,0,60,26,0,0,0,0,0,0,0,0,0,0,0,No,different
FASTFACT&DETAIL-FA2002.xls,No,No,3155,0,0,9,415,1742,989,0,1527,1330,16,0,0,1046,268,0,0,1260,394,0,0,0,0,0,0,0,0,0,0,0,No,different
spreadsheets5.xls,No,No,3156,0,0,2,1818,1222,114,0,419,199,0,0,0,6,193,0,0,191,55,0,0,0,0,0,0,0,0,0,0,0,No,different
newausrrp.xls,No,No,3160,0,1,0,2006,288,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
SFLFeb99_A-D.xls,No,Yes,3161,0,0,15,133,326,2687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
revenueAccount.xls,No,No,3180,0,0,0,742,741,1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Cipcode.xls,No,No,3190,0,0,0,1594,0,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Diarrhoea_db_web.xls,No,No,3194,0,0,44,404,816,1930,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
ValueBaseSWE.xls,No,No,3199,0,0,0,37,307,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Library%20Titles.xls,No,No,3218,0,0,1,0,502,2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
